Umur,Kelas Pekerja,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,target
30,Wiraswasta,Sarjana,13,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,1
72,Tanpa di Bayar,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,55.0,0
38,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,55.0,0
76,Wiraswasta,Sarjana,13,Janda,Spesialis,Perempuan,0.0,0.0,26.0,0
27,Wiraswasta,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,26.0,0
63,,Sarjana,13,Janda,,Perempuan,0.0,0.0,40.0,1
37,Pemerintah Negara,D4,11,Cerai,Penjaga,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,SMA,9,Berpisah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
77,,Sekolah Professional,15,Menikah,,Laki2,0.0,0.0,26.0,0
37,Pekerja Bebas Bukan Perusahan,Sarjana,13,Cerai,Supir,Laki2,0.0,0.0,50.0,0
54,Wiraswasta,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
56,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,34.0,0
51,Wiraswasta,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,38.0,1
32,Wiraswasta,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,30.0,0
44,,Sekolah Professional,15,Menikah,,Laki2,0.0,0.0,58.0,0
24,Pemerintah Lokal,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
20,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,50.0,0
55,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
28,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
30,Wiraswasta,SMA,9,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,35.0,0
22,Pemerintah Lokal,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
50,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,0
43,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,58.0,0
41,Pemerintah Negara,D4,11,Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
42,Pemerintah Negara,Pendidikan Tinggi,10,Cerai,Supir,Laki2,0.0,0.0,38.0,0
57,Pemerintah Lokal,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
50,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,1
37,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,58.0,1
37,Pemerintah Negara,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,55.0,1
37,Wiraswasta,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,38.0,1
30,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
47,Pemerintah Lokal,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
37,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
54,Wiraswasta,SMA,9,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
37,Wiraswasta,10th,6,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
61,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
43,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,58.0,1
53,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,26.0,0
24,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
34,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
33,Wiraswasta,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,51.0,0
29,Pemerintah Lokal,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,50.0,0
32,Wiraswasta,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
43,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,0
33,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,1
47,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,27.0,0
51,Wiraswasta,D4,11,Menikah,Servis Lainnya,Laki2,0.0,0.0,55.0,0
48,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
39,Wiraswasta,D3,12,Menikah LDR,Pemuka Agama,Laki2,0.0,0.0,58.0,0
42,Pekerja Bebas Bukan Perusahan,D4,11,Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
57,Wiraswasta,SMA,9,Cerai,Pembersih,Perempuan,0.0,0.0,40.0,0
19,Wiraswasta,11th,7,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,26.0,0
47,Pemerintah Lokal,Master,14,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
35,Pekerja Bebas Bukan Perusahan,SMA,9,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
21,Wiraswasta,5th-6th,3,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,38.0,0
60,Wiraswasta,1st-4th,2,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,38.0,0
46,Pemerintah Provinsi,D4,11,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
50,Wiraswasta,SMA,9,Menikah,Petani,Laki2,0.0,0.0,35.0,0
33,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
21,Wiraswasta,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
47,Pemerintah Negara,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,40.0,0
45,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
23,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,45.0,0
43,Pekerja Bebas Perusahaan,Doktor,16,Menikah,Spesialis,Perempuan,0.0,0.0,58.0,1
52,Wiraswasta,SMA,9,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
32,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
33,Wiraswasta,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,48.0,1
46,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,36.0,0
50,Pemerintah Lokal,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
57,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,26.0,0
62,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
25,,SMA,9,Belum Pernah Menikah,,Laki2,0.0,0.0,40.0,0
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,26.0,0
30,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,30.0,0
50,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
34,Pemerintah Negara,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
57,,Pendidikan Tinggi,10,Cerai,,Perempuan,0.0,0.0,40.0,0
49,Pemerintah Negara,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
43,Wiraswasta,Pendidikan Tinggi,10,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
69,Wiraswasta,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
34,Wiraswasta,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
48,Pekerja Bebas Perusahaan,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,1
20,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Sales,Perempuan,0.0,0.0,40.0,0
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,26.0,0
56,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
23,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
35,Wiraswasta,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
31,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,50.0,0
27,Wiraswasta,Master,14,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
34,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
17,Pekerja Bebas Perusahaan,10th,6,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,26.0,0
42,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
21,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
36,Wiraswasta,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,30.0,0
43,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,1
24,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,55.0,0
30,Wiraswasta,Sarjana,13,Cerai,Sales,Laki2,0.0,0.0,40.0,1
34,Wiraswasta,Sarjana,13,Berpisah,Spesialis,Perempuan,0.0,0.0,39.0,0
18,,11th,7,Belum Pernah Menikah,,Perempuan,0.0,0.0,26.0,0
38,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,58.0,0
49,Wiraswasta,Master,14,Cerai,Sales,Perempuan,0.0,0.0,26.0,0
41,Pemerintah Negara,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,35.0,0
48,Pemerintah Lokal,SMA,9,Menikah,Tech-support,Perempuan,0.0,0.0,40.0,1
22,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
53,Pemerintah Lokal,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
62,Wiraswasta,10th,6,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
37,Pekerja Bebas Bukan Perusahan,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
24,Wiraswasta,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,50.0,0
37,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
58,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,26.0,0
37,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,26.0,0
40,Wiraswasta,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
57,Wiraswasta,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,42.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
32,Wiraswasta,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
26,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,0
41,Wiraswasta,9th,5,Menikah,Supir,Laki2,0.0,0.0,35.0,0
43,Wiraswasta,SMA,9,Cerai,Tech-support,Perempuan,0.0,0.0,35.0,0
40,Wiraswasta,11th,7,Menikah,Supir,Laki2,0.0,0.0,55.0,0
47,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,48.0,0
48,Wiraswasta,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
21,,SMA,9,Menikah LDR,,Perempuan,0.0,0.0,40.0,0
42,Pemerintah Negara,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
46,Wiraswasta,D4,11,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,48.0,1
44,Wiraswasta,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
45,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
70,Wiraswasta,7th-8th,4,Janda,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
45,Wiraswasta,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
62,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
24,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,58.0,0
30,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,42.0,0
35,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
55,Pemerintah Lokal,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
35,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
23,Pemerintah Negara,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
50,Wiraswasta,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
29,Wiraswasta,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
21,Pemerintah Negara,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
42,Wiraswasta,SMA,9,Menikah,Pembersih,Laki2,0.0,0.0,35.0,0
30,Wiraswasta,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,35.0,0
35,Wiraswasta,SMA,9,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
48,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
58,Pekerja Bebas Bukan Perusahan,9th,5,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
46,,D4,11,Cerai,,Laki2,0.0,0.0,30.0,0
18,Tidak Pernah Bekerja,11th,7,Belum Pernah Menikah,,Laki2,0.0,0.0,35.0,0
41,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,0
42,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
59,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,35.0,0
63,Wiraswasta,9th,5,Cerai,Supir,Laki2,0.0,0.0,50.0,0
30,Wiraswasta,D4,11,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
38,Wiraswasta,SMA,9,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
74,Pekerja Bebas Perusahaan,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,30.0,1
46,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
72,,11th,7,Janda,,Perempuan,0.0,0.0,26.0,0
37,Wiraswasta,11th,7,Cerai,Supir,Laki2,0.0,0.0,58.0,0
21,Wiraswasta,7th-8th,4,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
39,Wiraswasta,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
31,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,52.0,0
61,Wiraswasta,7th-8th,4,Menikah,Sales,Laki2,0.0,0.0,50.0,1
36,Pekerja Bebas Bukan Perusahan,D4,11,Menikah,Petani,Laki2,0.0,0.0,58.0,1
33,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
34,Wiraswasta,SMA,9,Berpisah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Perempuan,0.0,0.0,45.0,0
20,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,58.0,0
28,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
25,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,1
40,Wiraswasta,9th,5,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,10th,6,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
54,Pekerja Bebas Perusahaan,7th-8th,4,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
35,Wiraswasta,D4,11,Cerai,Spesialis,Laki2,0.0,0.0,40.0,0
61,,11th,7,Janda,,Perempuan,0.0,0.0,26.0,0
60,Wiraswasta,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
35,Wiraswasta,SMA,9,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
35,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,45.0,1
30,,10th,6,Cerai,,Laki2,0.0,0.0,40.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
31,Pemerintah Lokal,D3,12,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,26.0,0
56,Pemerintah Negara,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
25,Wiraswasta,11th,7,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,D3,12,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
51,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
32,,Sarjana,13,Cerai,,Perempuan,0.0,0.0,32.0,0
23,Wiraswasta,11th,7,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
47,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,37.0,0
17,Wiraswasta,11th,7,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
38,Pekerja Bebas Perusahaan,SMA,9,Menikah,Sales,Laki2,0.0,0.0,58.0,0
57,,7th-8th,4,Menikah,,Laki2,0.0,0.0,45.0,0
48,Pekerja Bebas Perusahaan,Doktor,16,Menikah,Spesialis,Laki2,0.0,0.0,55.0,1
45,Wiraswasta,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
70,Wiraswasta,10th,6,Janda,Supir,Perempuan,0.0,0.0,40.0,0
46,Pemerintah Provinsi,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
53,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Sales,Laki2,0.0,0.0,35.0,0
44,Wiraswasta,D3,12,Menikah,Sales,Laki2,0.0,0.0,40.0,1
30,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
32,Wiraswasta,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
79,,SMA,9,Janda,,Laki2,0.0,0.0,26.0,0
43,Pekerja Bebas Bukan Perusahan,Master,14,Cerai,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
28,Pemerintah Lokal,Sarjana,13,Menikah,Pembersih,Laki2,0.0,0.0,58.0,1
34,Wiraswasta,D3,12,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
41,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
33,Wiraswasta,D3,12,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,58.0,1
27,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
36,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
33,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
62,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Janda,Spesialis,Laki2,0.0,0.0,26.0,0
34,Wiraswasta,SMA,9,Cerai,Supir,Laki2,0.0,0.0,50.0,0
70,,7th-8th,4,Menikah,,Laki2,0.0,0.0,40.0,0
43,Wiraswasta,12th,8,Menikah LDR,Sales,Perempuan,0.0,0.0,26.0,0
21,Wiraswasta,D4,11,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
52,Pekerja Bebas Bukan Perusahan,SMA,9,Cerai,Sales,Laki2,0.0,0.0,40.0,0
52,Pekerja Bebas Perusahaan,Master,14,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
33,Wiraswasta,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,49.0,0
27,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,50.0,0
21,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
45,Wiraswasta,D4,11,Cerai,Pemuka Agama,Perempuan,0.0,0.0,55.0,1
26,Wiraswasta,1st-4th,2,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,55.0,0
32,Pekerja Bebas Bukan Perusahan,11th,7,Berpisah,Pembersih,Perempuan,0.0,0.0,40.0,0
33,Wiraswasta,7th-8th,4,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
41,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,26.0,0
37,Pekerja Bebas Perusahaan,11th,7,Menikah LDR,Sales,Laki2,0.0,0.0,58.0,0
45,Pemerintah Negara,D4,11,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
74,Wiraswasta,SMA,9,Cerai,Pembersih,Perempuan,0.0,0.0,26.0,0
41,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,30.0,1
46,Pemerintah Provinsi,Pendidikan Tinggi,10,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
46,Pekerja Bebas Bukan Perusahan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
65,Wiraswasta,1st-4th,2,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
45,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Supir,Laki2,0.0,0.0,58.0,0
61,Wiraswasta,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,38.0,0
34,Wiraswasta,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,40.0,0
38,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
24,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Perempuan,0.0,0.0,45.0,0
64,Pekerja Bebas Bukan Perusahan,D4,11,Menikah,Petani,Laki2,0.0,0.0,55.0,0
63,Wiraswasta,D3,12,Cerai,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
25,,11th,7,Cerai,,Perempuan,0.0,0.0,40.0,0
24,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
30,Wiraswasta,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,1
34,,7th-8th,4,Berpisah,,Perempuan,0.0,0.0,40.0,0
47,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,43.0,1
42,Wiraswasta,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
61,Wiraswasta,12th,8,Cerai,Penjaga,Laki2,0.0,0.0,37.0,0
37,Wiraswasta,Pendidikan Tinggi,10,Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,1
22,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Perempuan,0.0,0.0,28.0,0
42,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31,Wiraswasta,11th,7,Menikah,Supir,Laki2,0.0,0.0,40.0,1
37,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,58.0,0
51,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
58,Wiraswasta,SMA,9,Janda,Perbaikan Kerajinan,Laki2,0.0,0.0,52.0,1
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
54,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
36,Wiraswasta,D3,12,Menikah,Spesialis,Perempuan,0.0,0.0,31.0,1
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
59,Pekerja Bebas Bukan Perusahan,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,58.0,0
33,Wiraswasta,Sarjana,13,Menikah LDR,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
55,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,58.0,1
53,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
51,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
